CustomerID,Age,Gender,City,PreferredChannel,RecencyDays,PurchaseFrequency,MonetaryValue,TrueSegment
CUST101628,37,Female,Hyderabad,Mobile App,28,15,3669.13,Loyal
CUST101629,30,Female,Delhi,Online,46,10,1985.85,Loyal
CUST101630,34,Male,Kolkata,Mobile App,100,6,1715.87,Potential Loyalists
CUST101631,33,Female,Mumbai,Store,115,5,1352.21,Potential Loyalists
CUST101632,41,Female,Pune,Online,240,3,805.27,Lost
CUST101633,44,Female,Noida,Online,189,9,1190.2,At Risk
CUST101634,50,Female,Bengaluru,Store,228,6,2506.85,At Risk
CUST101635,54,Female,Mumbai,Online,198,3,90.42,Lost
CUST101636,40,Male,Hyderabad,Online,35,6,3129.26,Potential Loyalists
CUST101637,18,Other,Kolkata,Store,78,7,3388.9,Potential Loyalists
CUST101638,35,Female,Noida,Mobile App,314,2,494.01,Lost
CUST101639,33,Female,Bengaluru,Online,27,10,2292.82,Loyal
CUST101640,23,Female,Kolkata,Store,144,6,1315.81,At Risk
CUST101641,35,Female,Hyderabad,Mobile App,193,11,2229.86,At Risk
CUST101642,44,Male,Delhi,Mobile App,31,26,9709.98,Champions
CUST101643,23,Male,Bengaluru,Mobile App,96,7,723.74,Potential Loyalists
CUST101644,33,Female,Pune,Mobile App,67,11,5158.59,Loyal
CUST101645,26,Male,Delhi,Store,71,10,3838.81,Loyal
CUST101646,19,Male,Kolkata,Online,27,5,517.81,Potential Loyalists
CUST101647,38,Other,Noida,Online,41,9,850.55,Loyal
CUST101648,36,Female,Pune,Online,102,5,1560.98,At Risk
CUST101649,18,Male,Pune,Mobile App,242,3,2040.2,Lost
CUST101650,44,Male,Mumbai,Store,116,12,1000.27,At Risk
CUST101651,27,Female,Delhi,Mobile App,21,14,6483.46,Loyal
CUST101652,25,Female,Bengaluru,Online,47,12,2809.02,Loyal
CUST101653,45,Male,Delhi,Store,57,14,2624.03,Loyal
CUST101654,38,Female,Bengaluru,Online,21,26,9146.9,Champions
CUST101655,36,Female,Chennai,Online,290,3,716.9,Lost
CUST101656,31,Female,Chennai,Mobile App,99,8,1808.64,Potential Loyalists
CUST101657,38,Male,Mumbai,Store,67,13,3560.8,Loyal
CUST101658,45,Female,Delhi,Online,236,1,655.07,Lost
CUST101659,33,Female,Bengaluru,Online,43,12,1669.07,Loyal
CUST101660,18,Female,Delhi,Store,33,30,8818.85,Champions
CUST101661,19,Male,Pune,Online,19,7,1832.31,Loyal
CUST101662,41,Female,Kolkata,Store,181,9,1352.21,At Risk
CUST101663,37,Female,Chennai,Mobile App,175,7,1802.26,At Risk
CUST101664,35,Male,Mumbai,Online,66,15,1568.49,Loyal
CUST101665,27,Female,Delhi,Store,324,3,1000.57,Lost
CUST101666,41,Female,Mumbai,Online,335,4,1244.3,Lost
CUST101667,27,Female,Chennai,Store,235,1,355.73,Lost
CUST101668,55,Male,Bengaluru,Mobile App,50,13,4422.98,Loyal
CUST101669,49,Male,Delhi,Mobile App,29,18,5559.53,Champions
CUST101670,20,Female,Bengaluru,Online,267,5,914.31,Lost
CUST101671,31,Male,Delhi,Online,36,12,1776.75,Loyal
CUST101672,44,Female,Pune,Mobile App,75,7,2922.83,Potential Loyalists
CUST101673,49,Female,Kolkata,Mobile App,185,7,1625.98,At Risk
CUST101674,22,Male,Hyderabad,Online,8,21,6256.71,Champions
CUST101675,37,Male,Chennai,Online,160,11,4560.48,At Risk
CUST101676,37,Male,Kolkata,Store,292,4,293.7,Lost
CUST101677,24,Female,Noida,Store,129,13,1215.64,At Risk
CUST101678,18,Male,Bengaluru,Online,105,5,1561.93,Potential Loyalists
CUST101679,36,Male,Kolkata,Store,300,4,1039.98,Lost
CUST101680,38,Male,Bengaluru,Online,74,6,3588.06,Potential Loyalists
CUST101681,40,Female,Hyderabad,Store,100,4,917.58,At Risk
CUST101682,42,Female,Mumbai,Mobile App,182,1,770.13,Lost
CUST101683,50,Male,Bengaluru,Online,170,5,637.31,At Risk
CUST101684,24,Female,Kolkata,Online,43,11,2326.99,Loyal
CUST101685,56,Female,Hyderabad,Online,32,21,10401.79,Champions
CUST101686,38,Male,Hyderabad,Mobile App,23,15,2752.16,Loyal
CUST101687,39,Male,Noida,Online,89,8,1977.7,Potential Loyalists
CUST101688,24,Female,Chennai,Mobile App,28,13,5130.38,Potential Loyalists
CUST101689,29,Female,Pune,Online,29,5,3553.64,Potential Loyalists
CUST101690,24,Male,Pune,Store,59,11,5325.8,Loyal
CUST101691,30,Female,Mumbai,Online,102,10,2125.44,At Risk
CUST101692,29,Male,Delhi,Store,249,4,2778.54,Lost
CUST101693,40,Female,Chennai,Online,14,16,1158.66,Loyal
CUST101694,18,Male,Hyderabad,Store,223,7,4798.83,At Risk
CUST101695,52,Male,Chennai,Online,127,11,1481.13,At Risk
CUST101696,18,Female,Bengaluru,Store,57,7,3870.69,Potential Loyalists
CUST101697,32,Female,Chennai,Mobile App,21,17,1679.58,Loyal
CUST101698,32,Male,Kolkata,Store,214,15,2360.69,At Risk
CUST101699,46,Female,Delhi,Store,222,2,438.11,Lost
CUST101700,18,Female,Delhi,Store,125,5,3013.32,At Risk
CUST101701,26,Male,Kolkata,Store,319,2,1345.77,Lost
CUST101702,32,Male,Delhi,Store,278,3,373.43,Lost
CUST101703,38,Male,Noida,Store,57,7,4383.62,Loyal
CUST101704,35,Male,Bengaluru,Online,159,6,1788.34,At Risk
CUST101705,18,Other,Delhi,Store,70,4,1208.41,Potential Loyalists
CUST101706,29,Female,Bengaluru,Store,362,1,1142.71,Lost
CUST101707,48,Female,Noida,Store,24,28,6007.17,Champions
CUST101708,36,Male,Kolkata,Online,56,8,1836.56,Potential Loyalists
CUST101709,24,Male,Kolkata,Online,204,3,445.62,Lost
CUST101710,22,Male,Mumbai,Mobile App,10,10,4196.45,Loyal
CUST101711,47,Male,Mumbai,Store,199,6,2552.12,At Risk
CUST101712,37,Male,Hyderabad,Online,59,11,1720.69,Loyal
CUST101713,34,Female,Bengaluru,Online,342,3,578.44,Lost
CUST101714,22,Male,Chennai,Mobile App,283,4,2400.98,Lost
CUST101715,26,Male,Noida,Mobile App,59,12,3185.31,Loyal
CUST101716,18,Female,Kolkata,Online,227,15,4726.19,At Risk
CUST101717,21,Female,Mumbai,Online,29,9,1693.08,Loyal
CUST101718,33,Male,Chennai,Store,34,6,1329.32,Potential Loyalists
CUST101719,34,Male,Pune,Online,180,9,1133.81,At Risk
CUST101720,39,Female,Kolkata,Store,240,2,507.62,Lost
CUST101721,23,Male,Chennai,Mobile App,5,28,9191.99,Champions
CUST101722,42,Other,Hyderabad,Online,46,12,2796.35,Loyal
CUST101723,43,Male,Hyderabad,Mobile App,208,11,1550.1,At Risk
CUST101724,45,Female,Delhi,Online,47,8,885.16,Potential Loyalists
CUST101725,52,Female,Bengaluru,Online,64,7,1568.51,Potential Loyalists
CUST101726,18,Male,Mumbai,Store,7,16,4910.09,Champions
CUST101727,21,Female,Delhi,Online,63,12,2483.14,Loyal
CUST101728,38,Male,Kolkata,Store,251,1,1718.18,Lost
CUST101729,41,Male,Hyderabad,Mobile App,29,20,7045.01,Champions
CUST101730,49,Female,Chennai,Store,68,14,3841.06,Loyal
CUST101731,46,Male,Delhi,Mobile App,323,6,613.34,Lost
CUST101732,39,Male,Bengaluru,Store,29,23,5198.68,Champions
CUST101733,27,Female,Delhi,Store,165,8,1352.15,At Risk
CUST101734,25,Female,Mumbai,Online,32,14,3307.39,Loyal
CUST101735,50,Male,Chennai,Mobile App,308,4,366.07,Lost
CUST101736,32,Female,Bengaluru,Store,138,7,1542.75,At Risk
CUST101737,27,Male,Hyderabad,Online,208,5,1791.39,Lost
CUST101738,22,Female,Noida,Mobile App,22,12,1415.75,Loyal
CUST101739,25,Female,Bengaluru,Store,33,10,731.68,Potential Loyalists
CUST101740,30,Male,Mumbai,Mobile App,210,9,1609.07,At Risk
CUST101741,33,Male,Pune,Online,16,11,3402.07,Loyal
CUST101742,38,Male,Noida,Online,66,14,4376.62,Loyal
CUST101743,37,Male,Noida,Store,26,26,7845.82,Champions
CUST101744,34,Male,Delhi,Store,246,4,342.83,Lost
CUST101745,34,Female,Noida,Mobile App,137,6,787.72,At Risk
CUST101746,36,Female,Kolkata,Online,228,12,2670.49,At Risk
CUST101747,42,Female,Delhi,Online,116,7,2125.44,At Risk
CUST101748,31,Male,Kolkata,Online,110,10,1308.58,Potential Loyalists
CUST101749,42,Male,Delhi,Store,119,6,3328.68,Potential Loyalists
CUST101750,38,Female,Delhi,Store,37,6,2116.24,Potential Loyalists
CUST101751,31,Female,Delhi,Online,200,8,1922.48,At Risk
CUST101752,37,Female,Hyderabad,Store,32,13,6105.57,Loyal
CUST101753,19,Male,Bengaluru,Store,234,2,673.1,Lost
CUST101754,23,Male,Mumbai,Mobile App,238,6,1587.1,At Risk
CUST101755,21,Male,Kolkata,Mobile App,32,9,7819.07,Loyal
CUST101756,37,Male,Mumbai,Store,49,8,2991.55,Potential Loyalists
CUST101757,40,Male,Noida,Online,26,22,4987.09,Champions
CUST101758,39,Male,Mumbai,Mobile App,340,5,1537.28,Lost
CUST101759,30,Male,Delhi,Online,186,1,1695.77,Lost
CUST101760,33,Female,Chennai,Store,217,3,635.4,Lost
CUST101761,29,Female,Noida,Mobile App,27,8,3170.22,Loyal
CUST101762,18,Male,Kolkata,Online,18,18,3267.02,Loyal
CUST101763,18,Female,Noida,Online,35,16,5459.66,Loyal
CUST101764,37,Male,Hyderabad,Store,26,26,5835.44,Champions
CUST101765,40,Male,Hyderabad,Mobile App,16,16,4279.72,Champions
CUST101766,47,Male,Delhi,Online,15,28,6272.36,Champions
CUST101767,40,Male,Mumbai,Store,309,3,467.9,Lost
CUST101768,49,Male,Bengaluru,Online,10,21,9500.67,Champions
CUST101769,20,Male,Pune,Store,32,27,4299.88,Champions
CUST101770,34,Male,Chennai,Mobile App,300,3,2069.61,Lost
CUST101771,25,Male,Pune,Store,46,10,855.68,Potential Loyalists
CUST101772,46,Female,Mumbai,Store,158,7,1963.2,At Risk
CUST101773,28,Female,Hyderabad,Store,114,5,2078.09,At Risk
CUST101774,32,Female,Chennai,Store,351,3,1661.56,Lost
CUST101775,30,Male,Kolkata,Online,169,6,2576.54,At Risk
CUST101776,26,Female,Hyderabad,Store,112,13,2741.22,Potential Loyalists
CUST101777,44,Male,Noida,Mobile App,159,5,3454.75,At Risk
CUST101778,46,Male,Bengaluru,Store,25,9,3558.59,Potential Loyalists
CUST101779,22,Male,Mumbai,Store,41,10,3215.06,Loyal
CUST101780,32,Female,Bengaluru,Store,87,18,1368.37,Potential Loyalists
CUST101781,52,Female,Kolkata,Store,17,17,3384.55,Loyal
CUST101782,43,Female,Bengaluru,Online,97,10,2655.37,At Risk
CUST101783,42,Male,Kolkata,Store,62,14,2103.42,Loyal
CUST101784,39,Female,Kolkata,Mobile App,27,23,7622.3,Champions
CUST101785,28,Female,Pune,Mobile App,36,9,2215.35,Loyal
CUST101786,58,Male,Noida,Store,352,4,56.04,Lost
CUST101787,29,Female,Mumbai,Online,26,17,2684.24,Loyal
CUST101788,21,Female,Kolkata,Store,223,9,850.73,At Risk
CUST101789,37,Male,Kolkata,Store,351,1,976.77,Lost
CUST101790,34,Female,Kolkata,Mobile App,34,21,5444.51,Champions
CUST101791,42,Female,Pune,Store,106,9,3417.47,At Risk
CUST101792,51,Male,Noida,Online,66,15,2566.25,Loyal
CUST101793,50,Male,Bengaluru,Online,14,11,2291.57,Loyal
CUST101794,22,Female,Mumbai,Store,207,8,1893.25,At Risk
CUST101795,19,Female,Bengaluru,Store,240,6,1234.65,Lost
CUST101796,18,Female,Bengaluru,Mobile App,43,12,1712.98,Loyal
CUST101797,40,Female,Mumbai,Online,27,4,679.38,Potential Loyalists
CUST101798,36,Male,Noida,Online,67,16,2933.88,Loyal
CUST101799,22,Male,Noida,Online,71,10,2208.07,Potential Loyalists
CUST101800,36,Female,Kolkata,Mobile App,101,9,1957.91,At Risk
CUST101801,33,Female,Bengaluru,Mobile App,21,9,2986.85,Potential Loyalists
CUST101802,46,Other,Noida,Store,125,6,1481.41,At Risk
CUST101803,43,Male,Hyderabad,Store,27,26,8566.57,Champions
CUST101804,25,Male,Kolkata,Online,114,2,2243.02,At Risk
CUST101805,25,Female,Mumbai,Store,133,10,507.01,At Risk
CUST101806,24,Female,Noida,Online,175,5,2643.54,At Risk
CUST101807,29,Female,Delhi,Online,3,18,7747.6,Champions
CUST101808,51,Female,Mumbai,Online,25,9,1091.41,Potential Loyalists
CUST101809,37,Male,Pune,Online,66,6,2286.09,Potential Loyalists
CUST101810,27,Male,Hyderabad,Online,24,22,14601.85,Champions
CUST101811,38,Female,Hyderabad,Online,22,12,872.64,Loyal
CUST101812,40,Male,Bengaluru,Store,56,4,894.13,Potential Loyalists
CUST101813,37,Female,Delhi,Online,96,6,7679.29,At Risk
CUST101814,45,Male,Pune,Mobile App,68,12,2027.33,Loyal
CUST101815,30,Male,Hyderabad,Online,255,2,620.4,Lost
CUST101816,18,Male,Noida,Online,34,5,3421.42,Potential Loyalists
CUST101817,37,Female,Mumbai,Store,186,14,3019.76,At Risk
CUST101818,32,Male,Kolkata,Mobile App,81,4,898.59,Potential Loyalists
CUST101819,38,Female,Kolkata,Store,81,7,1868.02,Potential Loyalists
CUST101820,29,Female,Delhi,Online,58,7,3224.55,Potential Loyalists
CUST101821,29,Female,Kolkata,Online,309,4,1528.79,Lost
CUST101822,37,Male,Noida,Mobile App,57,7,3794.02,Potential Loyalists
CUST101823,38,Male,Chennai,Store,26,5,1278.08,Potential Loyalists
CUST101824,35,Male,Mumbai,Mobile App,103,8,2994.84,Potential Loyalists
CUST101825,26,Female,Bengaluru,Mobile App,203,13,2823.16,At Risk
CUST101826,34,Female,Noida,Store,10,25,8151.4,Champions
CUST101827,44,Male,Delhi,Store,26,6,2496.19,Potential Loyalists
CUST101828,43,Male,Hyderabad,Online,114,8,1350.77,Potential Loyalists
CUST101829,42,Female,Mumbai,Store,363,1,759.71,Lost
CUST101830,51,Male,Delhi,Mobile App,37,16,3151.44,Potential Loyalists
CUST101831,21,Male,Pune,Online,34,7,1761.09,Potential Loyalists
CUST101832,25,Male,Chennai,Mobile App,186,3,1681.33,Lost
CUST101833,27,Female,Kolkata,Mobile App,61,4,1649.98,Potential Loyalists
CUST101834,20,Male,Hyderabad,Online,71,20,3808.43,Loyal
CUST101835,46,Female,Chennai,Store,48,11,1958.14,Loyal
CUST101836,39,Female,Bengaluru,Store,19,18,7964.88,Champions
CUST101837,26,Female,Mumbai,Store,16,28,3801.41,Champions
CUST101838,57,Female,Bengaluru,Online,59,9,1947.39,Potential Loyalists
CUST101839,35,Male,Bengaluru,Mobile App,134,8,1672.58,At Risk
CUST101840,18,Female,Kolkata,Online,200,12,475.4,At Risk
CUST101841,32,Male,Hyderabad,Online,19,16,8134.47,Champions
CUST101842,41,Female,Kolkata,Online,54,7,1950.49,Potential Loyalists
CUST101843,26,Female,Hyderabad,Store,4,25,6334.59,Champions
CUST101844,22,Female,Mumbai,Store,227,3,1424.43,Lost
CUST101845,18,Female,Bengaluru,Online,19,12,2236.25,Loyal
CUST101846,29,Male,Chennai,Online,94,7,2361.33,At Risk
CUST101847,53,Male,Mumbai,Online,37,11,1940.0,Loyal
CUST101848,25,Other,Mumbai,Store,97,6,1092.6,At Risk
CUST101849,20,Female,Mumbai,Online,95,10,6081.09,Potential Loyalists
CUST101850,27,Male,Delhi,Store,236,7,1339.2,At Risk
CUST101851,33,Female,Chennai,Online,74,11,2668.06,Loyal
CUST101852,20,Female,Pune,Store,222,2,2040.56,Lost
CUST101853,40,Female,Hyderabad,Online,36,5,2786.65,Potential Loyalists
CUST101854,30,Female,Noida,Online,117,14,5715.74,At Risk
CUST101855,19,Male,Pune,Store,238,5,774.49,Lost
CUST101856,22,Female,Noida,Store,283,8,1071.52,Lost
CUST101857,18,Male,Kolkata,Online,69,17,5366.0,Loyal
CUST101858,30,Male,Pune,Mobile App,23,18,7981.0,Loyal
CUST101859,41,Female,Pune,Online,73,12,1734.54,Loyal
CUST101860,36,Female,Hyderabad,Mobile App,16,14,3568.21,Loyal
CUST101861,44,Male,Hyderabad,Store,20,8,1602.57,Potential Loyalists
CUST101862,40,Female,Noida,Online,335,1,906.31,Lost
CUST101863,30,Female,Kolkata,Mobile App,357,3,613.03,Lost
CUST101864,24,Male,Pune,Online,28,5,2950.93,Potential Loyalists
CUST101865,34,Male,Chennai,Online,219,5,2540.89,At Risk
CUST101866,36,Female,Bengaluru,Store,357,3,917.89,Lost
CUST101867,56,Female,Mumbai,Store,308,4,1702.92,Lost
CUST101868,36,Female,Hyderabad,Online,64,16,3687.5,Loyal
CUST101869,56,Female,Noida,Store,23,5,1230.82,Potential Loyalists
CUST101870,31,Male,Delhi,Online,187,3,369.51,Lost
CUST101871,25,Male,Chennai,Online,16,12,1812.57,Loyal
CUST101872,36,Female,Pune,Online,91,6,1518.63,Potential Loyalists
CUST101873,27,Male,Pune,Online,192,4,455.22,Lost
CUST101874,47,Male,Pune,Store,357,4,122.55,Lost
CUST101875,46,Female,Mumbai,Store,185,3,1452.87,Lost
CUST101876,20,Male,Mumbai,Online,198,12,3403.25,At Risk
CUST101877,44,Female,Delhi,Online,67,10,2042.69,Loyal
CUST101878,29,Male,Chennai,Online,73,13,998.99,Loyal
CUST101879,29,Male,Pune,Store,56,13,1933.3,Potential Loyalists
CUST101880,27,Male,Hyderabad,Store,55,9,2618.78,Potential Loyalists
CUST101881,34,Male,Hyderabad,Mobile App,80,9,1437.34,Potential Loyalists
CUST101882,36,Female,Bengaluru,Mobile App,175,11,1286.6,At Risk
CUST101883,36,Female,Kolkata,Online,74,8,4676.61,Potential Loyalists
CUST101884,32,Female,Kolkata,Online,90,7,1684.84,At Risk
CUST101885,39,Female,Hyderabad,Mobile App,74,17,3457.66,Loyal
CUST101886,48,Female,Bengaluru,Mobile App,72,11,1495.05,Loyal
CUST101887,48,Male,Kolkata,Store,18,17,6129.54,Champions
CUST101888,19,Female,Pune,Mobile App,26,7,6553.45,Loyal
CUST101889,31,Female,Mumbai,Online,326,3,278.57,Lost
CUST101890,34,Male,Pune,Mobile App,90,7,3125.36,Potential Loyalists
CUST101891,28,Male,Pune,Store,69,17,920.55,Loyal
CUST101892,32,Female,Hyderabad,Store,191,10,2868.11,At Risk
CUST101893,40,Male,Chennai,Mobile App,24,7,1305.44,Potential Loyalists
CUST101894,30,Female,Noida,Mobile App,17,24,5053.41,Champions
CUST101895,42,Female,Delhi,Online,43,12,2116.08,Loyal
CUST101896,23,Male,Noida,Online,20,13,2050.77,Loyal
CUST101897,34,Female,Chennai,Store,173,6,1206.08,At Risk
CUST101898,32,Male,Pune,Online,72,13,3509.22,Loyal
CUST101899,18,Male,Pune,Online,21,23,4834.5,Champions
CUST101900,60,Female,Kolkata,Store,2,23,5931.77,Champions
CUST101901,48,Male,Mumbai,Mobile App,87,6,1177.85,Potential Loyalists
CUST101902,18,Male,Mumbai,Store,16,20,5424.38,Champions
CUST101903,18,Male,Hyderabad,Online,317,4,767.36,Lost
CUST101904,21,Male,Mumbai,Online,18,29,4464.02,Champions
CUST101905,23,Female,Bengaluru,Store,77,6,2947.46,Potential Loyalists
CUST101906,31,Female,Noida,Mobile App,32,11,1643.92,Potential Loyalists
CUST101907,33,Male,Chennai,Store,40,4,1726.96,Potential Loyalists
CUST101908,30,Female,Noida,Online,15,28,5330.43,Champions
CUST101909,34,Male,Chennai,Online,139,7,1764.18,At Risk
CUST101910,28,Female,Mumbai,Online,188,3,880.28,Lost
CUST101911,37,Male,Noida,Store,24,17,3103.88,Champions
CUST101912,39,Male,Kolkata,Online,72,13,3985.08,Loyal
CUST101913,29,Female,Pune,Online,310,2,1533.55,Lost
CUST101914,51,Female,Noida,Mobile App,98,10,1586.9,Potential Loyalists
CUST101915,32,Male,Mumbai,Online,6,25,7555.32,Champions
CUST101916,21,Female,Hyderabad,Online,49,18,2768.69,Loyal
CUST101917,48,Female,Hyderabad,Online,219,4,2520.19,At Risk
CUST101918,30,Female,Mumbai,Online,120,7,2386.17,At Risk
CUST101919,32,Female,Pune,Online,54,8,1711.11,Potential Loyalists
CUST101920,31,Female,Delhi,Online,195,1,742.83,Lost
CUST101921,40,Male,Pune,Online,99,7,3159.51,Potential Loyalists
CUST101922,31,Male,Noida,Online,71,11,6454.64,Loyal
CUST101923,50,Male,Chennai,Store,117,7,1266.36,Potential Loyalists
CUST101924,29,Female,Kolkata,Online,28,16,2573.81,Loyal
CUST101925,22,Female,Noida,Online,65,13,2969.74,Loyal
CUST101926,26,Female,Pune,Online,21,17,4908.33,Champions
CUST101927,18,Male,Noida,Mobile App,46,14,2280.36,Loyal
CUST101928,28,Male,Noida,Mobile App,156,5,1201.22,At Risk
CUST101929,47,Female,Bengaluru,Online,23,20,4205.93,Champions
CUST101930,26,Female,Delhi,Store,116,6,1669.25,Potential Loyalists
CUST101931,38,Female,Kolkata,Store,168,7,2797.96,At Risk
CUST101932,19,Male,Noida,Mobile App,22,3,2176.28,Potential Loyalists
CUST101933,36,Male,Pune,Store,231,7,1096.97,At Risk
CUST101934,22,Male,Kolkata,Store,137,8,1490.83,At Risk
CUST101935,49,Male,Delhi,Store,199,10,1473.27,At Risk
CUST101936,19,Male,Chennai,Online,28,25,7662.67,Champions
CUST101937,36,Female,Bengaluru,Store,80,8,3125.6,Potential Loyalists
CUST101938,27,Female,Bengaluru,Online,116,6,3464.0,Potential Loyalists
CUST101939,24,Male,Chennai,Store,57,16,5633.6,Loyal
CUST101940,29,Female,Noida,Online,11,22,11768.95,Champions
CUST101941,38,Male,Chennai,Store,20,17,2557.06,Loyal
CUST101942,37,Male,Pune,Store,39,7,1317.34,Potential Loyalists
CUST101943,62,Female,Mumbai,Online,38,8,708.81,Potential Loyalists
CUST101944,21,Male,Noida,Online,30,10,2701.49,Loyal
CUST101945,37,Male,Kolkata,Store,207,3,1991.51,Lost
CUST101946,39,Male,Bengaluru,Mobile App,360,3,437.84,Lost
CUST101947,35,Female,Bengaluru,Mobile App,51,14,4125.24,Loyal
CUST101948,25,Female,Bengaluru,Store,257,1,659.69,Lost
CUST101949,18,Female,Delhi,Online,11,24,6164.49,Champions
CUST101950,35,Male,Mumbai,Store,328,3,1993.4,Lost
CUST101951,18,Male,Chennai,Mobile App,308,6,1118.63,Lost
CUST101952,47,Female,Pune,Store,34,20,6024.42,Champions
CUST101953,28,Female,Hyderabad,Store,105,6,3301.04,At Risk
CUST101954,20,Male,Kolkata,Online,277,4,817.53,Lost
CUST101955,40,Female,Chennai,Online,359,5,976.31,Lost
CUST101956,33,Female,Noida,Online,291,1,1663.3,Lost
CUST101957,22,Male,Bengaluru,Store,30,9,2074.27,Potential Loyalists
CUST101958,59,Female,Pune,Online,32,28,6255.66,Champions
CUST101959,46,Male,Hyderabad,Online,339,3,744.0,Lost
CUST101960,50,Male,Pune,Online,102,8,1226.85,Potential Loyalists
CUST101961,28,Male,Kolkata,Mobile App,99,6,1346.58,Potential Loyalists
CUST101962,50,Female,Chennai,Online,53,9,1865.66,Potential Loyalists
CUST101963,26,Male,Noida,Online,101,6,1140.88,Potential Loyalists
CUST101964,20,Male,Kolkata,Store,20,23,5029.57,Champions
CUST101965,42,Female,Chennai,Store,220,7,2426.57,At Risk
CUST101966,23,Female,Noida,Online,28,23,9149.61,Champions
CUST101967,33,Male,Delhi,Mobile App,114,6,441.45,At Risk
CUST101968,31,Male,Mumbai,Mobile App,308,3,1021.52,Lost
CUST101969,36,Male,Mumbai,Store,94,7,2353.96,Potential Loyalists
CUST101970,25,Female,Hyderabad,Mobile App,48,5,1100.53,Potential Loyalists
CUST101971,22,Female,Delhi,Online,55,12,4409.94,Loyal
CUST101972,33,Female,Delhi,Store,274,4,310.29,Lost
CUST101973,29,Male,Chennai,Store,187,10,3231.66,At Risk
CUST101974,52,Male,Bengaluru,Store,26,11,2840.59,Loyal
CUST101975,44,Male,Bengaluru,Mobile App,53,8,2611.46,Loyal
CUST101976,34,Male,Mumbai,Online,14,12,2606.0,Loyal
CUST101977,39,Female,Mumbai,Store,109,4,1255.59,Potential Loyalists
CUST101978,25,Other,Noida,Online,220,6,2883.57,Lost
CUST101979,36,Other,Kolkata,Store,130,5,4174.72,At Risk
CUST101980,42,Male,Pune,Online,64,12,2486.83,Loyal
CUST101981,29,Female,Hyderabad,Mobile App,210,4,675.83,Lost
CUST101982,21,Female,Noida,Mobile App,15,11,3230.92,Loyal
CUST101983,52,Male,Bengaluru,Store,295,4,1212.09,Lost
CUST101984,32,Female,Chennai,Store,42,10,2253.08,Loyal
CUST101985,36,Male,Hyderabad,Online,75,7,2303.64,Potential Loyalists
CUST101986,32,Male,Mumbai,Online,336,1,252.44,Lost
CUST101987,40,Female,Hyderabad,Mobile App,65,11,3156.45,Loyal
CUST101988,18,Male,Delhi,Online,162,6,1672.23,At Risk
CUST101989,35,Male,Hyderabad,Mobile App,290,5,2657.61,Lost
CUST101990,18,Female,Delhi,Store,30,23,6282.91,Champions
CUST101991,39,Female,Mumbai,Online,14,21,4430.07,Champions
CUST101992,33,Female,Kolkata,Store,122,4,1136.15,At Risk
CUST101993,38,Female,Pune,Online,25,10,3396.1,Loyal
CUST101994,35,Other,Pune,Mobile App,20,27,6397.77,Champions
